dataset,algorithm,run_id,score,global_accuracy,personalized_accuracy,mean_client_accuracy,p10_client_accuracy,coefficient_mean,coefficient_variance,mean_abs_coefficient_delta,clipping_frequency,unstable,run_dir
Cifar100_practical,AdaProxDitto,ada_cdr0.3_jr1.0_seed2,0.46142057569296374,0.47041577825159914,0.46142057569296374,0.46122337117971957,0.39908288958222676,0.09952275222544085,0.0004455099729200879,0.00802622882867294,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.3_jr1.0_seed2
Cifar100_practical,AdaProxDitto,ada_cdr0.3_jr0.5_seed2,0.4605543710021322,0.47074893390191896,0.4605543710021322,0.45951337420790733,0.4082805044308112,0.10705281450001007,0.0005678138996989527,0.006802845142207921,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.3_jr0.5_seed2
Cifar100_practical,AdaProxDitto,ada_cdr0.0_jr0.5_seed2,0.45935501066098083,0.4719482942430704,0.45935501066098083,0.45843608769475697,0.406649197453992,0.10706370276263304,0.0005085165540184652,0.008935067305726397,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.0_jr0.5_seed2
Cifar100_practical,AdaProxDitto,ada_cdr0.0_jr0.5_seed1,0.45542377398720685,0.4756130063965885,0.45542377398720685,0.4546630759235897,0.3983231083844581,0.10153219915790845,0.00033828760907836456,0.00807117116074784,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.0_jr0.5_seed1
Cifar100_practical,AdaProxDitto,ada_cdr0.3_jr0.5_seed1,0.45535714285714285,0.474546908315565,0.45535714285714285,0.4544458651223946,0.39445126107702794,0.10340297514303325,0.0003570392304948224,0.006500785693723411,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.3_jr0.5_seed1
Cifar100_practical,AdaProxDitto,ada_cdr0.0_jr0.2_seed0,0.44742803837953093,0.4859408315565032,0.44742803837953093,0.44693921275454723,0.37656531064065313,0.11317955946498828,0.0007320276822996075,0.011333053310173702,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.0_jr0.2_seed0
Cifar100_practical,AdaProxDitto,ada_cdr0.0_jr0.2_seed2,0.4458955223880597,0.4690165245202559,0.4458955223880597,0.4447564799337456,0.38805981595092026,0.10591895546945558,0.0004263853070737231,0.008380297463563734,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.0_jr0.2_seed2
Cifar100_practical,AdaProxDitto,ada_cdr0.0_jr0.2_seed1,0.43956556503198296,0.46708422174840086,0.43956556503198296,0.4387453819668834,0.39726495726495725,0.10933576524230189,0.0009913277925681658,0.007088979391064068,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/AdaProxDitto/ada_cdr0.0_jr0.2_seed1
Cifar100_practical,Ditto,ditto_cdr0.6_jr1.0_seed2,0.4862073560767591,0.47341417910447764,0.4862073560767591,0.48535723339398773,0.45425885568008856,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.6_jr1.0_seed2
Cifar100_practical,Ditto,ditto_cdr0.0_jr1.0_seed2,0.48580756929637525,0.4719482942430704,0.48580756929637525,0.48491759850250676,0.4566393385913934,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.0_jr1.0_seed2
