round,median_client_loss,lg_ema,test_acc,train_loss,avg_mu,time_cost
46,0.12482115253806114,0.18233131951632936,0.9463102581676948,0.16010553875072941,0.12173674130021302,20.751530170440674
47,0.1128874234855175,0.17538692991324817,0.9491089787525703,0.15379897419985938,0.12291502253768775,22.697157382965088
48,0.13150804489850998,0.17099904141177436,0.9493374457390907,0.1527202406278657,0.12713571888978012,22.11615753173828
49,0.12800779193639755,0.16669991646423668,0.9512794151245145,0.14927393871830855,0.12510885697088603,21.92046856880188
50,0.13282442837953568,0.1633123676557666,0.9499086132053918,0.15068890756693268,0.1258465069884154,22.015830516815186
51,0.1142118014395237,0.15840231103414232,0.9507653644048435,0.14819667304330927,0.13855612249539717,22.180150508880615
52,0.11934895068407059,0.15449697499913514,0.9513365318711446,0.14720854050861568,0.1435399926182343,21.442183256149292
53,0.11455328017473221,0.15050260551669487,0.9555631711217729,0.13786198385005957,0.13492614847890516,22.58171057701111
54,0.10876696929335594,0.146329041894361,0.9557345213616633,0.13659637650178702,0.13971409384234168,21.68996548652649
55,0.1116102933883667,0.14285716704376156,0.9537354352296094,0.14021201174488943,0.14243349261957364,21.28337574005127
56,0.09654667973518372,0.13822611831290377,0.9544779529358007,0.1375962124147696,0.15116559660775278,23.560815572738647
57,0.11852029711008072,0.13625553619262146,0.9547635366689513,0.13643599962500166,0.1530016184527398,20.54751682281494
58,0.09312302619218826,0.13194228519257814,0.9552204706419922,0.13497975525897207,0.15538137258800733,23.831419229507446
59,0.10980044305324554,0.1297281009786449,0.9585332419465388,0.12802098570966391,0.1483835874388572,20.525459051132202
60,0.10713241621851921,0.12746853250263235,0.9573909070139365,0.1292332381313202,0.14853868305650222,22.607731819152832
61,0.08497950434684753,0.12321962968705387,0.9591044094128398,0.12527898742842003,0.14808163236908128,21.828277349472046
62,0.10486338660120964,0.12138400537846944,0.9572195567740461,0.1293948346341911,0.1407536392195921,21.72676420211792
63,0.09602189809083939,0.11884779464970643,0.958647475439799,0.125014495239973,0.13607778573069035,21.889421463012695
64,0.09303876385092735,0.11626689156982853,0.9597898103724012,0.121857163556892,0.14331727345601325,22.129638671875
65,0.09376990050077438,0.1140171924629231,0.9590472926662097,0.12079264093142944,0.14631428448863928,21.6867253780365
66,0.08853587880730629,0.11146906109736142,0.9602467443454421,0.12004151908104038,0.14919935641573814,22.96514916419983
67,0.08380289375782013,0.1087024443634073,0.9620173634909756,0.11606849374666195,0.14992240156966713,21.99353289604187
68,0.09763096272945404,0.10759529620001197,0.9609892620516335,0.11661324461381962,0.14319279140630878,21.67105793952942
