round,client_id,Li,Lg,g_pos,mu_final,acc_global,acc_personalized,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
3,1,2.2789864540100098,2.2517582082748415,0.012019469400201037,0.09518269125977208,10.81081081081081,78.37837837837837,0.09756859800531975,0.012019469400201037,0.012019469400201037,0.08961557552016083,0.09518269125977208,0.09518269125977208,0
3,8,0.985197126865387,2.2517582082748415,0.0,0.0653,97.265625,100.0,0.059,-0.8266248602885182,0.0,0.08,0.0653,0.0653,0
3,14,1.2954214811325073,2.2517582082748415,0.0,0.0653,74.609375,99.21875,0.059,-0.5528752234292257,0.0,0.08,0.0653,0.0653,0
3,18,2.1465983390808105,2.2517582082748415,0.0,0.07328247352737131,21.484375,98.4375,0.07040353361053045,-0.04782691542360153,0.0,0.08,0.07328247352737131,0.07328247352737131,0
3,7,1.3017650842666626,2.2517582082748415,0.0,0.0653,69.47368421052632,91.57894736842105,0.059,-0.547990233044118,0.0,0.08,0.0653,0.0653,0
3,0,1.4406883716583252,2.2517582082748415,0.0,0.0653,67.00507614213198,85.78680203045685,0.059,-0.4465902992228495,0.0,0.08,0.0653,0.0653,0
3,9,1.30540132522583,2.2517582082748415,0.0,0.0653,75.78125,95.703125,0.059,-0.5452008113364781,0.0,0.08,0.0653,0.0653,0
3,2,2.606832265853882,2.2517582082748415,0.14642445540427643,0.13266473196380998,4.098360655737705,91.80327868852459,0.10503266095254807,0.14642445540427643,0.14642445540427643,0.19713956432342117,0.13266473196380998,0.13266473196380998,0
4,7,1.0606225728988647,2.167698362827301,0.0,0.06971,72.63157894736842,89.47368421052632,0.0653,-0.7148098689102931,0.0,0.08,0.06971,0.06971,0
4,18,2.114893674850464,2.167698362827301,0.0,0.07529773146915991,23.046875,99.21875,0.07328247352737131,-0.024661402949054684,0.0,0.08,0.07529773146915991,0.07529773146915991,0
4,15,1.2420607805252075,2.167698362827301,0.0,0.06971,65.625,95.703125,0.0653,-0.5568940189877185,0.0,0.08,0.06971,0.06971,0
