round,median_client_loss,lg_ema,test_acc_global,train_loss_global,test_acc_personalized,train_loss_personalized,avg_mu,time_cost
172,1.9151586294174194,2.008962987343542,0.47314765458422176,0.6950796292337497,0.47314765458422176,0.6950796292337497,0.09359530340927187,33.88502645492554
173,1.922546923160553,2.000321380925243,0.4736140724946695,0.6872457055265851,0.4736140724946695,0.6872457055265851,0.09628272046459964,33.66913032531738
174,1.9610022902488708,1.9963894718576056,0.4736140724946695,0.7103605556259657,0.4736140724946695,0.7103605556259657,0.10177121296064347,34.011908769607544
175,1.9394488334655762,1.9906954080184027,0.4738139658848614,0.7545959424483906,0.4738139658848614,0.7545959424483906,0.10179437076105609,33.986345529556274
176,1.9809104204177856,1.989716909258341,0.47368070362473347,0.7566002331695676,0.47368070362473347,0.7566002331695676,0.10453054733301177,33.901702642440796
177,1.8886223435401917,1.9796074526865262,0.47341417910447764,0.7802485691781404,0.47341417910447764,0.7802485691781404,0.10298873670833589,33.649155616760254
178,1.8608897924423218,1.9677356866621059,0.47261460554371004,0.7716391143540705,0.47261460554371004,0.7716391143540705,0.10363068801926519,33.944087982177734
179,1.8276787400245667,1.9537299919983517,0.4738139658848614,0.7785380207820416,0.4738139658848614,0.7785380207820416,0.10129608108392421,33.68141746520996
180,1.8095490336418152,1.939311896162698,0.4730143923240938,0.7634586263244681,0.4730143923240938,0.7634586263244681,0.10056241062197754,33.803242206573486
181,1.8534319996833801,1.930723906514766,0.47388059701492535,0.760600044603044,0.47388059701492535,0.760600044603044,0.10031915415857895,33.84500551223755
182,1.8718428015708923,1.9248357960203786,0.4736140724946695,0.7611230620299025,0.4736140724946695,0.7611230620299025,0.0995990477779409,33.74196934700012
183,1.793910026550293,1.9117432190733699,0.47388059701492535,0.7575392108979059,0.47388059701492535,0.7575392108979059,0.09898669692958917,33.85068917274475
184,1.8908356428146362,1.9096524614474966,0.4730143923240938,0.7557106367939962,0.4730143923240938,0.7557106367939962,0.10050750522362902,33.769426107406616
185,1.8188670873641968,1.9005739240391666,0.4734808102345416,0.7691991721024941,0.4734808102345416,0.7691991721024941,0.09919580543533654,33.80112171173096
186,1.7997702360153198,1.8904935552367819,0.47288113006396587,0.7616597933582273,0.47288113006396587,0.7616597933582273,0.09918674000867453,33.75769829750061
187,1.84503972530365,1.8859481722434688,0.47334754797441364,0.7638586389378467,0.47334754797441364,0.7638586389378467,0.10306323187425233,33.961503982543945
188,1.8164979815483093,1.8790031531739528,0.4736140724946695,0.797218365123793,0.4736140724946695,0.797218365123793,0.10234058729152033,34.01071548461914
189,1.7691863179206848,1.868021469648626,0.47341417910447764,0.7946162593871933,0.47341417910447764,0.7946162593871933,0.10177120027624628,33.73399877548218
