round,client_id,Li,Lg,g_pos,mu_final,acc_global,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
7,9,4.047074317932129,4.513456869834663,0.0,0.07647053,10.0,0.0749579,-0.10906912020678264,0.0,0.08,0.07647053,0.07647053,0
7,1,4.251496315002441,4.513456869834663,0.0,0.07647053,7.017543859649122,0.0749579,-0.059792354669156174,0.0,0.08,0.07647053,0.07647053,0
7,4,4.120405673980713,4.513456869834663,0.0,0.07647053,3.5353535353535355,0.0749579,-0.09111172661277782,0.0,0.08,0.07647053,0.07647053,0
7,19,4.002892971038818,4.513456869834663,0.0,0.07647053,11.282051282051283,0.0749579,-0.12004600714848741,0.0,0.08,0.07647053,0.07647053,0
7,3,4.218362331390381,4.513456869834663,0.0,0.07721782146387778,4.405286343612334,0.07602545923411111,-0.06761637014386436,0.0,0.08,0.07721782146387778,0.07721782146387778,0
7,12,4.47109842300415,4.513456869834663,0.0,0.07678280549546915,6.097560975609756,0.07540400785067022,-0.00942923922172506,0.0,0.08,0.07678280549546915,0.07678280549546915,0
7,8,4.298091888427734,4.513456869834663,0.0,0.07690211614589909,3.3333333333333335,0.07557445163699872,-0.04889217244818935,0.0,0.08,0.07690211614589909,0.07690211614589909,0
7,15,4.0910964012146,4.513456869834663,0.0,0.07662203949008972,11.11111111111111,0.07517434212869961,-0.09825034678060783,0.0,0.08,0.07662203949008972,0.07662203949008972,0
8,10,4.249168395996094,4.481780620259643,0.0,0.07874268466973688,8.21256038647343,0.07820383524248126,-0.05329713495805518,0.0,0.08,0.07874268466973688,0.07874268466973688,0
8,11,3.856419801712036,4.481780620259643,0.0,0.07752937099999999,13.54581673306773,0.07647053,-0.1502811864171833,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,8,4.0828399658203125,4.481780620259643,0.0,0.07783148130212936,3.3333333333333335,0.07690211614589909,-0.09322761079633607,0.0,0.08,0.07783148130212936,0.07783148130212936,0
8,5,4.144249439239502,4.481780620259643,0.0,0.07752937099999999,5.116279069767442,0.07647053,-0.0782987311459585,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,15,4.032841682434082,4.481780620259643,0.0,0.0776354276430628,11.11111111111111,0.07662203949008972,-0.1055491675042558,0.0,0.08,0.0776354276430628,0.0776354276430628,0
8,13,4.151817798614502,4.481780620259643,0.0,0.07752937099999999,8.108108108108109,0.07647053,-0.07647416506196253,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,18,4.403355598449707,4.481780620259643,0.0,0.07915089047185267,7.048458149779735,0.07878698638836096,-0.017653541023846208,0.0,0.08,0.07915089047185267,0.07915089047185267,0
8,12,4.354452610015869,4.481780620259643,0.0,0.0777479638468284,8.94308943089431,0.07678280549546915,-0.028821517174301887,0.0,0.08,0.0777479638468284,0.0777479638468284,0
8,16,4.138312339782715,4.481780620259643,0.0,0.07752937099999999,5.6,0.07647053,-0.07973236982387924,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,6,3.9471435546875,4.481780620259643,0.0,0.07752937099999999,8.974358974358974,0.07647053,-0.12702826043639812,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,7,4.028813362121582,4.481780620259643,0.0,0.07752937099999999,9.210526315789474,0.07647053,-0.10654854557625668,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,3,4.208831787109375,4.481780620259643,0.0,0.07805247502471443,4.845814977973569,0.07721782146387778,-0.06283530325436755,0.0,0.08,0.07805247502471443,0.07805247502471443,0
8,0,3.9806041717529297,4.481780620259643,0.0,0.07761855478511727,8.4070796460177,0.07659793540731039,-0.11858681733552955,0.0,0.08,0.07761855478511727,0.07761855478511727,0
8,4,4.090819835662842,4.481780620259643,0.0,0.07752937099999999,4.545454545454546,0.07647053,-0.0912750283419309,0.0,0.08,0.07752937099999999,0.07752937099999999,0
