round,client_id,Li,Lg,g_pos,mu_final,acc_global,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
8,9,0.5118467211723328,1.7966038650853875,0.0,0.07752937099999999,82.03125,0.07647053,-1.255628198646775,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,15,1.5319081544876099,1.7966038650853875,0.0,0.07752937099999999,42.857142857142854,0.07647053,-0.15938402203979607,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,7,1.274659276008606,1.7966038650853875,0.0,0.07752937099999999,48.828125,0.07647053,-0.34321923047093505,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,1,1.226081132888794,1.7966038650853875,0.0,0.078589821729952,50.0,0.07798545961421716,-0.38207512632184754,0.0,0.08,0.078589821729952,0.078589821729952,0
8,2,0.6380001306533813,1.7966038650853875,0.0,0.07752937099999999,83.07692307692308,0.07647053,-1.0353149218875277,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,18,0.3818902373313904,1.7966038650853875,0.0,0.07752937099999999,82.03125,0.07647053,-1.5485201690179862,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,8,1.8933035135269165,1.7966038650853875,0.05242505261493573,0.09011138362758456,16.40625,0.07647053,0.05242505261493573,0.05242505261493573,0.12194004209194859,0.09011138362758456,0.09011138362758456,0
8,13,0.9020777940750122,1.7966038650853875,0.0,0.07752937099999999,34.78260869565217,0.07647053,-0.6889526520600905,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,3,0.8813081979751587,1.7966038650853875,0.0,0.07752937099999999,83.07692307692308,0.07647053,-0.7122460221439543,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,6,0.6584081649780273,1.7966038650853875,0.0,0.07752937099999999,71.875,0.07647053,-1.003828359975579,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,19,0.7890390157699585,1.7966038650853875,0.0,0.07752937099999999,76.171875,0.07647053,-0.8228376437501456,0.0,0.08,0.07752937099999999,0.07752937099999999,0
8,11,1.8494670391082764,1.7966038650853875,0.02899936931367348,0.0969746671552327,14.0625,0.0943068835999301,0.02899936931367348,0.02899936931367348,0.10319949545093879,0.0969746671552327,0.0969746671552327,0
9,4,0.7865667939186096,1.6997785657569864,0.0,0.07827055969999999,86.23853211009174,0.07752937099999999,-0.7705756148841897,0.0,0.08,0.07827055969999999,0.07827055969999999,0
