round,median_client_loss,lg_ema,test_acc_global,train_loss_global,test_acc_personalized,train_loss_personalized,avg_mu,time_cost
171,0.27705155313014984,0.2964576923594565,0.9717255954760953,0.738574947039491,0.9717255954760953,0.738574947039491,0.25243872922805966,29.057472229003906
172,0.3206854462623596,0.29888046774974686,0.9719540755126521,0.7427880351432201,0.9719540755126521,0.7427880351432201,0.25857616254830845,28.673221588134766
173,0.3000409007072449,0.2989965110454966,0.9717827154852344,0.758237956973506,0.9717827154852344,0.758237956973506,0.2625736861572052,28.925435781478882
174,0.3331577777862549,0.30241263771957244,0.9716684754669561,0.7713988935519802,0.9716684754669561,0.7713988935519802,0.26986917589859705,28.827001094818115
175,0.2747142016887665,0.29964279411649186,0.9718969555035128,0.767146893051762,0.9718969555035128,0.767146893051762,0.26044286897742885,28.80770778656006
176,0.29573342204093933,0.2992518569089366,0.9717255954760953,0.762647117038329,0.9717255954760953,0.762647117038329,0.26696037434510134,28.9326012134552
177,0.28604352474212646,0.29793102369225555,0.9716684754669561,0.7424047715681878,0.9716684754669561,0.7424047715681878,0.2623674118277134,28.972058534622192
178,0.2742869257926941,0.2955666139022994,0.9718398354943737,0.7561239767901384,0.9718398354943737,0.7561239767901384,0.25401149990516136,28.631462812423706
179,0.2991316169500351,0.29592311420707296,0.9720111955217913,0.771473963455466,0.9720111955217913,0.771473963455466,0.2508058516824462,28.870788097381592
180,0.30002743005752563,0.29633354579211824,0.9717255954760953,0.7716345074118333,0.9717255954760953,0.7716345074118333,0.25273007741408743,28.901460647583008
181,0.2554127722978592,0.2922414684426924,0.9719540755126521,0.7585754040497175,0.9719540755126521,0.7585754040497175,0.24423882784552572,28.83946204185486
182,0.2886428236961365,0.2918816039680368,0.9718398354943737,0.7385591959775893,0.9718398354943737,0.7385591959775893,0.24723173654921898,28.973287105560303
183,0.27678729593753815,0.290372173164987,0.9718398354943737,0.7403577635605993,0.9718398354943737,0.7403577635605993,0.24593514501640482,28.85939311981201
184,0.25928907096385956,0.28726386294487427,0.9716684754669561,0.7492187667145481,0.9716684754669561,0.7492187667145481,0.25559055239363104,28.906100034713745
185,0.2731737643480301,0.2858548530851899,0.9716113554578168,0.7635322220280889,0.9716113554578168,0.7635322220280889,0.2599719843228177,28.92198371887207
186,0.281761959195137,0.2854455636961846,0.9718969555035128,0.7549172402582558,0.9718969555035128,0.7549172402582558,0.26292277877221387,28.876960277557373
187,0.22719502449035645,0.2796205097756018,0.9712686354029817,0.7797894064415913,0.9712686354029817,0.7797894064415913,0.25048185364838854,28.717323780059814
