round,median_client_loss,lg_ema,test_acc,train_loss,avg_mu,time_cost
182,0.2932068556547165,0.28875748502772725,0.8392071742731478,0.4126390048369811,0.25682666766790785,13.990691661834717
183,0.26889145374298096,0.28677088189925265,0.8360655737704918,0.4207209075298163,0.2559900948742237,13.963838338851929
184,0.2904656082391739,0.28714035453324477,0.8406922945107671,0.409144377902334,0.25548244776100004,13.893006086349487
185,0.25891783833503723,0.284318102913424,0.8388073342091735,0.4126278514011269,0.24982490612927905,13.948369026184082
186,0.29052427411079407,0.284938720033161,0.8405780544924887,0.4084911611208422,0.2475828713645678,13.904850959777832
187,0.31220437586307526,0.28766528561615246,0.8383503741360598,0.41518698204811066,0.25828797831901934,13.915821075439453
188,0.2726012319326401,0.28615888024780123,0.8401782144285143,0.41023688324799457,0.2594266615774147,13.909498929977417
189,0.26639313995838165,0.2841823062188593,0.844919175187068,0.400140548757309,0.2480499778202896,13.910068035125732
190,0.2993493527173996,0.28569901086871335,0.8362369337979094,0.4179000824985583,0.2539981109166741,13.921341180801392
191,0.24920422583818436,0.28204953236566044,0.8349231735877077,0.42247625755612156,0.2489923918084676,13.978126764297485
192,0.29791082441806793,0.2836356615709012,0.8429199748671959,0.4027395621598368,0.2545764992609613,13.946496486663818
193,0.24475527554750443,0.2797476229685615,0.8394927743188438,0.4091812482864392,0.2517576522925482,13.999942541122437
194,0.25801411271095276,0.2775742719428006,0.8398354943736791,0.409410295842561,0.24838604479673632,13.930995464324951
195,0.33486776053905487,0.283303620802426,0.8441194950591192,0.40219826360934186,0.27118563271344104,13.874304294586182
196,0.27118751406669617,0.282092010128853,0.8433198149311704,0.4041114705893442,0.2666010574646225,13.939313650131226
197,0.25713109970092773,0.2795959190860605,0.8404638144742104,0.4088746469509199,0.2656023777946757,13.976822137832642
198,0.24824158847332,0.27646048602478646,0.8401782144285143,0.40853202105148906,0.2642765340419285,13.914980173110962
199,0.23711248487234116,0.27252568590954196,0.8332666933226709,0.42392478488420177,0.25675326681063304,13.937664031982422
200,0.22885512560606003,0.26815862987919376,0.8400068544010967,0.40965841175002154,0.24190847121741177,13.930893659591675
